date,symbol,open,high,low,close,volume,adj_close
2022-07-22,SYN_B,53.7879,53.8679,53.3401,53.4765,4616600,53.4765
2022-07-25,SYN_B,53.3310,53.4118,49.9984,50.0407,4198617,50.0407
2022-07-26,SYN_B,50.3274,50.3623,47.8871,48.0731,6012147,48.0731
2022-07-27,SYN_B,48.2615,48.6108,48.1130,48.5543,6541537,48.5543
2022-07-28,SYN_B,48.5186,49.4411,47.1393,47.7085,3088018,47.7085
2022-07-29,SYN_B,47.6427,48.4727,47.6251,47.7444,4781023,47.7444
2022-08-01,SYN_B,47.6619,47.9118,47.6394,47.8442,11743782,47.8442
2022-08-02,SYN_B,48.0827,48.6844,47.9885,48.6187,3731024,48.6187
2022-08-03,SYN_B,48.8064,49.4079,48.6405,48.7844,5325560,48.7844
2022-08-04,SYN_B,48.5310,48.9978,48.0482,48.9845,5679152,48.9845
2022-08-05,SYN_B,48.7182,49.1256,48.7008,49.0221,3252594,49.0221
2022-08-08,SYN_B,49.0209,49.1097,48.3401,48.4243,7620776,48.4243
2022-08-09,SYN_B,48.5822,49.4442,48.3756,49.2601,6060469,49.2601
2022-08-10,SYN_B,49.5290,51.6689,49.3329,51.4640,4091259,51.4640
2022-08-11,SYN_B,51.5550,52.0404,50.6457,50.7960,4818179,50.7960
2022-08-12,SYN_B,50.8545,51.2570,50.4199,50.4448,4963676,50.4448
2022-08-15,SYN_B,50.3695,51.0071,48.9905,49.2668,4358021,49.2668
2022-08-16,SYN_B,49.3631,49.4441,47.6674,47.7618,8400461,47.7618
2022-08-17,SYN_B,47.4167,48.5498,46.4747,47.6680,5910320,47.6680
2022-08-18,SYN_B,47.7421,47.8799,46.5205,46.9182,5735786,46.9182
2022-08-19,SYN_B,46.7162,47.0474,46.1706,46.3318,6199027,46.3318
2022-08-22,SYN_B,46.2062,47.1311,46.1075,47.0624,5907026,47.0624
2022-08-23,SYN_B,47.0067,48.2093,46.9793,48.1731,4894086,48.1731
2022-08-24,SYN_B,48.3225,48.9115,48.3206,48.9017,4052207,48.9017
2022-08-25,SYN_B,48.8975,50.0000,48.8768,49.9908,5414839,49.9908
2022-08-26,SYN_B,50.1095,50.5850,48.3808,48.8496,5886217,48.8496
2022-08-29,SYN_B,48.7052,49.0181,46.8086,46.9088,6557824,46.9088
2022-08-30,SYN_B,46.9274,47.4053,46.3466,46.4511,7556157,46.4511
2022-08-31,SYN_B,46.4632,48.2778,46.3630,48.1640,5841982,48.1640
2022-09-01,SYN_B,48.4776,49.3223,47.8905,48.5065,5454773,48.5065
2022-09-02,SYN_B,48.4908,48.5939,45.7894,46.3868,6987542,46.3868
2022-09-05,SYN_B,46.2846,46.7061,46.0061,46.1137,5937214,46.1137
2022-09-06,SYN_B,45.7994,46.5871,45.7703,46.5402,7168522,46.5402
2022-09-07,SYN_B,46.6129,47.8012,46.2023,47.4295,5681487,47.4295
2022-09-08,SYN_B,47.4344,47.4349,46.1911,46.2003,4621556,46.2003
2022-09-09,SYN_B,46.2307,47.3692,46.2049,47.1838,3710203,47.1838
2022-09-12,SYN_B,47.1609,47.8038,43.9076,45.0307,8770252,45.0307
2022-09-13,SYN_B,44.9217,46.4441,44.8562,46.2324,6772053,46.2324
2022-09-14,SYN_B,46.2884,47.1375,45.0259,45.9260,7137083,45.9260
2022-09-15,SYN_B,45.9224,45.9307,45.8361,45.8674,4425350,45.8674
2022-09-16,SYN_B,45.8789,47.5452,45.6829,46.2858,7346926,46.2858
2022-09-19,SYN_B,46.3639,47.4422,46.3525,47.3760,5808848,47.3760
2022-09-20,SYN_B,47.2176,48.2436,47.1913,47.7868,6130346,47.7868
2022-09-21,SYN_B,47.9468,49.8146,46.8208,48.6769,10359636,48.6769
2022-09-22,SYN_B,48.4980,48.9579,47.4168,48.1654,4670483,48.1654
2022-09-23,SYN_B,48.2825,48.7070,47.4057,48.6154,3422681,48.6154
2022-09-26,SYN_B,48.6377,48.8410,48.3995,48.7641,5524045,48.7641
2022-09-27,SYN_B,48.5723,48.7616,48.2278,48.4296,7988882,48.4296
2022-09-28,SYN_B,48.3299,48.4464,46.5614,47.7537,5994362,47.7537
2022-09-29,SYN_B,47.8187,47.8328,47.3713,47.3816,4064174,47.3816
2022-09-30,SYN_B,47.1230,49.2849,46.7505,49.1828,3444606,49.1828
2022-10-03,SYN_B,49.0700,49.7934,49.0008,49.6857,7702458,49.6857
2022-10-04,SYN_B,49.8306,50.1085,49.7434,50.0231,6605472,50.0231
2022-10-05,SYN_B,49.5074,49.7157,48.1080,48.3819,5373094,48.3819
2022-10-06,SYN_B,48.5868,50.4848,48.4773,50.1324,6700985,50.1324
2022-10-07,SYN_B,50.1705,50.2421,49.0206,49.2619,4338356,49.2619
2022-10-10,SYN_B,49.1867,49.2317,48.2704,48.4045,11511452,48.4045
2022-10-11,SYN_B,48.2343,48.2633,47.0865,47.1302,3887902,47.1302
2022-10-12,SYN_B,47.3225,49.5684,46.7901,48.7908,7236007,48.7908
2022-10-13,SYN_B,48.4549,48.7484,47.1518,47.3644,5853658,47.3644
2022-10-14,SYN_B,47.2951,47.9581,47.2818,47.9311,4231345,47.9311
2022-10-17,SYN_B,47.9257,47.9402,47.6933,47.6988,5275340,47.6988
2022-10-18,SYN_B,48.2089,48.7994,47.8415,48.5030,8970230,48.5030
2022-10-19,SYN_B,48.6548,48.7246,46.8980,47.3725,3207365,47.3725
2022-10-20,SYN_B,47.3265,47.7920,47.1166,47.6513,8001341,47.6513
2022-10-21,SYN_B,47.8140,48.4933,47.3842,48.1266,4762460,48.1266
2022-10-24,SYN_B,48.2087,49.3251,48.0911,48.9351,4164291,48.9351
2022-10-25,SYN_B,48.8834,49.0762,48.4252,48.9876,3480345,48.9876
2022-10-26,SYN_B,48.7977,48.9140,48.0437,48.4270,8368281,48.4270
2022-10-27,SYN_B,48.3524,49.3019,48.0140,48.6612,4417212,48.6612
2022-10-28,SYN_B,48.7325,49.7915,48.6579,49.5593,3777767,49.5593
2022-10-31,SYN_B,49.6716,51.2445,48.9663,50.5175,4714981,50.5175
2022-11-01,SYN_B,50.6912,51.5661,50.5680,50.8958,5523612,50.8958
2022-11-02,SYN_B,50.6602,51.1599,50.5953,51.1595,4174524,51.1595
2022-11-03,SYN_B,51.2193,51.2631,50.9739,50.9745,4161109,50.9745
2022-11-04,SYN_B,50.9844,50.9890,49.3331,49.4298,13198899,49.4298
2022-11-07,SYN_B,49.6431,49.9303,48.4531,48.6157,3840979,48.6157
2022-11-08,SYN_B,48.4478,50.1544,47.5308,49.2496,7606278,49.2496
2022-11-09,SYN_B,49.2189,49.8725,48.9466,49.7349,2734297,49.7349
2022-11-10,SYN_B,49.7596,49.9935,48.8831,49.2446,8477114,49.2446
2022-11-11,SYN_B,49.3918,49.4163,47.6470,47.6776,4166586,47.6776
2022-11-14,SYN_B,47.7262,48.8200,47.7130,48.8064,6870184,48.8064
2022-11-15,SYN_B,48.8359,49.8368,48.3993,49.1156,7388851,49.1156
2022-11-16,SYN_B,49.1665,49.5911,48.0734,48.3253,5004208,48.3253
2022-11-17,SYN_B,48.6294,49.0078,47.5484,47.5524,5560177,47.5524
2022-11-18,SYN_B,47.2215,47.2383,46.9700,47.0662,5894539,47.0662
2022-11-21,SYN_B,47.0878,47.1565,45.8632,46.1816,6337474,46.1816
2022-11-22,SYN_B,46.1509,47.4589,45.7243,47.3159,8035753,47.3159
2022-11-23,SYN_B,47.2920,47.8212,47.2598,47.7895,5105934,47.7895
2022-11-24,SYN_B,47.7431,49.5322,47.6458,49.4490,5294085,49.4490
2022-11-25,SYN_B,49.3929,51.0314,49.3633,50.4992,9312211,50.4992
2022-11-28,SYN_B,50.4399,51.5914,48.4132,49.1538,9409137,49.1538
2022-11-29,SYN_B,49.1416,51.4303,48.8054,50.9196,4647250,50.9196
2022-11-30,SYN_B,50.8862,50.9576,50.2417,50.3640,5327238,50.3640
2022-12-01,SYN_B,50.6854,50.7953,49.4664,49.7005,4402810,49.7005
2022-12-02,SYN_B,49.9176,50.5445,48.7108,49.3918,3720783,49.3918
2022-12-05,SYN_B,49.4358,50.2315,49.3567,50.1961,5257032,50.1961
2022-12-06,SYN_B,49.9285,50.1422,49.5136,49.6070,4457686,49.6070
2022-12-07,SYN_B,49.6089,50.5119,49.3340,50.0927,5804106,50.0927
2022-12-08,SYN_B,50.1015,50.2126,49.8371,50.0026,4384703,50.0026
2022-12-09,SYN_B,50.2457,50.7970,49.9923,50.4054,6093917,50.4054
2022-12-12,SYN_B,50.6041,51.3386,50.5076,51.2087,7075206,51.2087
2022-12-13,SYN_B,51.1748,51.4081,49.6441,49.6684,5308240,49.6684
2022-12-14,SYN_B,49.6221,49.7120,49.3774,49.4560,6655918,49.4560
2022-12-15,SYN_B,49.9759,50.0595,49.0316,49.0549,7922207,49.0549
2022-12-16,SYN_B,48.9836,49.2926,47.3667,47.6534,6514510,47.6534
2022-12-19,SYN_B,47.4845,47.5002,46.5892,46.6059,3890980,46.6059
2022-12-20,SYN_B,46.4707,47.4565,45.9894,47.1765,3545893,47.1765
2022-12-21,SYN_B,46.9402,48.3169,46.9024,48.2940,6027687,48.2940
2022-12-22,SYN_B,47.9388,48.0134,46.7095,46.7834,6049340,46.7834
2022-12-23,SYN_B,46.7164,47.1047,45.4397,45.4881,3445148,45.4881
2022-12-26,SYN_B,45.6008,45.7147,44.6961,44.7164,4884432,44.7164
2022-12-27,SYN_B,44.7322,45.1495,44.7162,45.1307,3634119,45.1307
2022-12-28,SYN_B,45.3352,45.8673,44.4469,44.8939,5663133,44.8939
2022-12-29,SYN_B,44.7953,46.5556,44.7830,45.9720,5633660,45.9720
2022-12-30,SYN_B,46.1360,46.3533,44.9969,45.1401,8263354,45.1401
2023-01-02,SYN_B,45.4512,45.9269,44.6026,44.6998,7220842,44.6998
2023-01-03,SYN_B,44.6943,44.7327,44.1410,44.1423,3272984,44.1423
2023-01-04,SYN_B,44.1518,44.7746,43.7620,43.9687,9290967,43.9687
2023-01-05,SYN_B,44.1260,44.3062,43.0003,44.2294,4590842,44.2294
2023-01-06,SYN_B,44.0277,44.0396,43.3316,43.4102,9007952,43.4102
2023-01-09,SYN_B,43.3930,43.4308,43.0843,43.1421,5757387,43.1421
2023-01-10,SYN_B,43.1216,43.2923,41.8179,41.9801,3220060,41.9801
2023-01-11,SYN_B,41.7906,41.8773,41.1166,41.1539,5510174,41.1539
2023-01-12,SYN_B,41.1450,41.9938,40.6543,41.3920,3914531,41.3920
2023-01-13,SYN_B,41.6521,42.4831,40.8600,41.6554,4096630,41.6554
2023-01-16,SYN_B,41.6486,42.1228,41.3702,41.8563,5260372,41.8563
2023-01-17,SYN_B,41.8880,41.9612,41.8564,41.9331,5348949,41.9331
2023-01-18,SYN_B,42.0095,42.2212,41.2275,41.7556,5382760,41.7556
2023-01-19,SYN_B,41.6973,41.8757,40.8985,41.1914,3352748,41.1914
2023-01-20,SYN_B,41.2380,41.7001,40.9690,40.9915,9925394,40.9915
2023-01-23,SYN_B,41.2057,41.9630,40.6436,41.6741,5287196,41.6741
2023-01-24,SYN_B,41.6366,41.6488,40.3034,40.3393,5764417,40.3393
2023-01-25,SYN_B,40.2704,41.2367,39.6782,40.2056,4062601,40.2056
2023-01-26,SYN_B,40.1489,40.8520,38.9855,39.4773,8586803,39.4773
2023-01-27,SYN_B,39.6389,39.6579,37.7698,37.7731,6614034,37.7731
2023-01-30,SYN_B,37.7533,37.8415,37.0837,37.2297,5112835,37.2297
2023-01-31,SYN_B,37.3783,38.4082,37.3709,38.3978,5797330,38.3978
2023-02-01,SYN_B,38.2940,39.1742,38.1728,39.0266,7428994,39.0266
2023-02-02,SYN_B,39.0973,39.1250,38.8960,38.9349,5204505,38.9349
2023-02-03,SYN_B,39.2614,40.4382,38.7053,39.7204,3844817,39.7204
2023-02-06,SYN_B,39.6047,39.6102,39.5646,39.5660,4474801,39.5660
2023-02-07,SYN_B,39.6457,40.0020,38.7426,39.1572,3501032,39.1572
2023-02-08,SYN_B,39.1350,39.3590,39.1170,39.2586,3421654,39.2586
2023-02-09,SYN_B,39.0314,39.5036,38.7745,39.4248,8839868,39.4248
2023-02-10,SYN_B,39.3824,39.6701,39.0724,39.3038,4824127,39.3038
2023-02-13,SYN_B,39.1397,39.4631,38.7751,39.1655,6481604,39.1655
2023-02-14,SYN_B,39.1372,39.2368,37.8850,38.4596,5030938,38.4596
2023-02-15,SYN_B,38.4074,39.5723,38.2785,39.4306,7063172,39.4306
2023-02-16,SYN_B,39.3775,39.6409,38.1034,38.3179,2612165,38.3179
2023-02-17,SYN_B,38.3814,39.3845,38.3666,39.2108,5888174,39.2108
2023-02-20,SYN_B,39.3036,40.1819,39.0740,39.5466,4487050,39.5466
2023-02-21,SYN_B,39.6175,40.0713,39.5796,40.0355,7895311,40.0355
2023-02-22,SYN_B,40.0686,41.1873,39.9057,41.0026,4091110,41.0026
2023-02-23,SYN_B,41.1194,41.1408,40.2210,41.1242,6300775,41.1242
2023-02-24,SYN_B,41.3251,41.7707,40.5698,41.1247,4810975,41.1247
2023-02-27,SYN_B,41.2981,41.8761,41.0869,41.6217,9895538,41.6217
2023-02-28,SYN_B,41.6839,42.1938,41.5057,41.8851,4126329,41.8851
2023-03-01,SYN_B,41.8927,42.8120,40.8265,41.4439,9030235,41.4439
2023-03-02,SYN_B,41.3803,42.3924,41.1985,42.1460,4067789,42.1460
2023-03-03,SYN_B,42.2766,42.6483,42.2687,42.6246,3068409,42.6246
2023-03-06,SYN_B,42.6809,42.8765,42.5908,42.6354,7695849,42.6354
2023-03-07,SYN_B,42.8371,43.1682,41.9271,42.2275,7001435,42.2275
2023-03-08,SYN_B,42.3055,42.5448,39.8827,40.0903,4691764,40.0903
2023-03-09,SYN_B,40.0067,40.0233,39.6404,39.9148,6824386,39.9148
2023-03-10,SYN_B,39.9451,41.0858,36.6942,38.2318,5356020,38.2318
2023-03-13,SYN_B,38.2265,38.4104,37.1564,37.1893,5074797,37.1893
2023-03-14,SYN_B,37.1982,37.4971,37.0503,37.1620,5923684,37.1620
2023-03-15,SYN_B,37.2153,38.2999,37.1692,37.9561,3821908,37.9561
2023-03-16,SYN_B,37.9064,37.9530,37.8863,37.9221,5633794,37.9221
2023-03-17,SYN_B,37.9466,38.1893,37.5242,37.8539,4557007,37.8539
2023-03-20,SYN_B,37.8103,37.8532,37.1430,37.2263,2831069,37.2263
2023-03-21,SYN_B,37.1547,37.6215,37.0956,37.4700,7480504,37.4700
2023-03-22,SYN_B,37.3733,37.8769,36.0844,36.3366,6815059,36.3366
2023-03-23,SYN_B,36.2162,36.2167,35.4554,35.4566,6172301,35.4566
2023-03-24,SYN_B,35.5128,35.7986,34.6090,34.7708,6424964,34.7708
2023-03-27,SYN_B,34.6890,34.7028,34.0946,34.1030,3135133,34.1030
2023-03-28,SYN_B,34.0716,34.0763,33.6493,33.7055,5102515,33.7055
2023-03-29,SYN_B,33.7145,34.4118,33.1661,34.0929,6771942,34.0929
2023-03-30,SYN_B,34.1157,34.5028,32.8773,32.9349,7833889,32.9349
2023-03-31,SYN_B,32.9689,33.1391,32.6728,32.7732,6273183,32.7732
2023-04-03,SYN_B,32.8856,32.8932,31.8680,31.9165,3255836,31.9165
2023-04-04,SYN_B,32.0742,32.4845,31.9630,32.2038,4971858,32.2038
2023-04-05,SYN_B,32.1913,32.2478,31.7439,31.7659,4667538,31.7659
2023-04-06,SYN_B,31.6817,32.1353,31.0074,31.3578,12147988,31.3578
2023-04-07,SYN_B,31.1317,31.3407,30.3849,30.6611,8078845,30.6611
2023-04-10,SYN_B,30.6040,30.6298,30.0017,30.0024,7447780,30.0024
2023-04-11,SYN_B,29.9331,31.1010,29.7474,30.7247,8652918,30.7247
2023-04-12,SYN_B,30.6402,30.8344,29.8010,30.1440,3818743,30.1440
2023-04-13,SYN_B,30.3178,30.3314,29.2060,30.0242,6081887,30.0242
2023-04-14,SYN_B,29.9084,30.0269,29.5824,29.6827,5602333,29.6827
2023-04-17,SYN_B,29.8160,30.2824,29.2246,29.4670,6101471,29.4670
2023-04-18,SYN_B,29.4620,29.4771,28.8982,28.9111,4533634,28.9111
2023-04-19,SYN_B,28.8324,28.8390,28.0908,28.0912,3868959,28.0912
2023-04-20,SYN_B,28.0697,28.3451,28.0288,28.2732,8508441,28.2732
2023-04-21,SYN_B,28.2886,28.3540,28.1133,28.3034,3902547,28.3034
2023-04-24,SYN_B,28.2332,28.2411,27.9973,28.0718,5061675,28.0718
2023-04-25,SYN_B,28.0075,28.8551,27.7850,28.4317,4552121,28.4317
2023-04-26,SYN_B,28.4560,29.2527,28.2780,29.0019,9849620,29.0019
2023-04-27,SYN_B,29.0646,30.3342,28.4590,30.3050,5918868,30.3050
2023-04-28,SYN_B,30.3476,30.7722,30.3414,30.6149,9358620,30.6149
2023-05-01,SYN_B,30.6648,30.8229,30.5919,30.7591,6068184,30.7591
2023-05-02,SYN_B,30.9110,31.5383,30.5901,31.1562,3589217,31.1562
2023-05-03,SYN_B,31.3197,32.6135,31.1084,31.9989,9638487,31.9989
2023-05-04,SYN_B,31.8229,32.4763,31.4781,32.3429,12704091,32.3429
2023-05-05,SYN_B,32.4099,33.1505,31.7580,32.5882,8768414,32.5882
2023-05-08,SYN_B,32.4788,32.8486,31.6405,32.0684,7307532,32.0684
2023-05-09,SYN_B,31.9463,32.1372,31.1331,31.5315,3488774,31.5315
2023-05-10,SYN_B,31.4890,32.4822,31.3402,32.4275,6324906,32.4275
2023-05-11,SYN_B,32.5012,32.5291,31.3498,31.3531,4926065,31.3531
2023-05-12,SYN_B,31.3873,31.5640,31.2999,31.5235,13615978,31.5235
2023-05-15,SYN_B,31.5087,31.7528,30.0991,30.3129,5537706,30.3129
2023-05-16,SYN_B,30.1965,30.7896,28.9841,29.3429,3353982,29.3429
2023-05-17,SYN_B,29.2709,29.3762,28.8379,28.9591,10554091,28.9591
2023-05-18,SYN_B,28.9137,29.7354,28.9128,29.7348,8639070,29.7348
2023-05-19,SYN_B,29.8444,29.8566,29.2486,29.2664,3544567,29.2664
2023-05-22,SYN_B,29.2288,29.5877,29.1472,29.5532,5263149,29.5532
2023-05-23,SYN_B,29.5702,30.0450,29.3894,29.9907,6628258,29.9907
2023-05-24,SYN_B,29.9134,30.0666,29.3909,29.5841,3885587,29.5841
2023-05-25,SYN_B,29.5002,29.6381,29.4639,29.6076,4071837,29.6076
2023-05-26,SYN_B,29.5014,29.7063,28.9280,29.6871,3974207,29.6871
2023-05-29,SYN_B,29.6203,29.8418,29.4886,29.7011,4187547,29.7011
2023-05-30,SYN_B,29.8050,30.3683,29.7916,30.2635,6250941,30.2635
2023-05-31,SYN_B,30.1241,30.4206,29.9869,30.2524,5722027,30.2524
2023-06-01,SYN_B,30.2501,30.6590,30.0966,30.3571,6397665,30.3571
2023-06-02,SYN_B,30.2069,30.6449,29.1079,29.6042,4159083,29.6042
2023-06-05,SYN_B,29.6275,30.5620,29.5694,30.4722,12074086,30.4722
2023-06-06,SYN_B,30.4474,30.5872,29.9805,30.0451,7649717,30.0451
2023-06-07,SYN_B,30.0434,30.8008,30.0347,30.6902,9415836,30.6902
2023-06-08,SYN_B,30.6534,30.6610,30.1700,30.1967,4623020,30.1967
2023-06-09,SYN_B,30.1006,30.5598,29.3838,30.3221,12566909,30.3221
2023-06-12,SYN_B,30.6449,30.7575,30.6418,30.7564,6398465,30.7564
2023-06-13,SYN_B,30.7624,31.7034,30.5201,31.4768,4123613,31.4768
2023-06-14,SYN_B,31.3868,31.6683,31.2556,31.4520,8320655,31.4520
2023-06-15,SYN_B,31.4958,32.3692,31.0921,32.3074,7287458,32.3074
2023-06-16,SYN_B,32.4247,32.6303,32.3999,32.5262,9350400,32.5262
2023-06-19,SYN_B,32.2652,33.0344,32.0105,32.6559,10353972,32.6559
2023-06-20,SYN_B,32.6429,32.9179,32.4599,32.5498,6222058,32.5498
2023-06-21,SYN_B,32.7184,33.2298,32.6621,33.1681,6542545,33.1681
2023-06-22,SYN_B,33.0962,33.3799,33.0884,33.3534,3143964,33.3534
2023-06-23,SYN_B,33.1414,33.1444,31.5198,32.0766,4761239,32.0766
2023-06-26,SYN_B,32.2215,33.0153,32.2053,33.0080,5569832,33.0080
2023-06-27,SYN_B,33.0179,33.4860,32.1998,33.0348,6030901,33.0348
2023-06-28,SYN_B,33.0921,33.4536,32.8672,33.2836,3531719,33.2836
2023-06-29,SYN_B,33.1334,33.3672,32.1855,32.4167,6171611,32.4167
2023-06-30,SYN_B,32.5899,32.8603,31.6356,32.2455,2621908,32.2455
2023-07-03,SYN_B,32.2925,32.7276,32.1599,32.5621,8904745,32.5621
2023-07-04,SYN_B,32.5237,32.6673,31.5385,31.8706,4362174,31.8706
2023-07-05,SYN_B,31.9540,31.9829,31.6021,31.6227,7842492,31.6227
2023-07-06,SYN_B,31.6108,31.7248,29.7292,29.9902,6658670,29.9902
2023-07-07,SYN_B,29.7170,30.7552,29.6625,30.2995,7092104,30.2995
2023-07-10,SYN_B,30.2680,30.7622,30.2304,30.4165,4862606,30.4165
2023-07-11,SYN_B,30.4033,30.5234,30.0390,30.1111,6104758,30.1111
2023-07-12,SYN_B,30.1049,30.2530,30.0882,30.2382,8763102,30.2382
2023-07-13,SYN_B,30.2143,30.2196,29.9735,30.0507,4515579,30.0507
2023-07-14,SYN_B,30.2395,31.6513,30.1395,30.9539,5529019,30.9539
2023-07-17,SYN_B,31.1604,31.6723,31.1522,31.6351,6092255,31.6351
2023-07-18,SYN_B,31.5358,32.0525,30.2662,30.9560,5338206,30.9560
2023-07-19,SYN_B,30.8554,31.2917,30.1977,30.4089,4841530,30.4089
2023-07-20,SYN_B,30.4061,30.8700,30.2875,30.6837,3609336,30.6837
2023-07-21,SYN_B,30.6737,30.8855,30.0941,30.4565,5386140,30.4565
2023-07-24,SYN_B,30.5498,30.9033,29.3117,29.9700,3631382,29.9700
2023-07-25,SYN_B,30.1047,30.6926,29.6344,30.6157,5617826,30.6157
2023-07-26,SYN_B,30.5464,31.2069,30.5203,31.0242,4914717,31.0242
2023-07-27,SYN_B,31.0047,31.0083,30.7532,30.8033,3623375,30.8033
2023-07-28,SYN_B,30.7927,30.8198,30.6824,30.7181,6681681,30.7181
2023-07-31,SYN_B,30.7080,31.3356,30.6396,31.1799,3932864,31.1799
2023-08-01,SYN_B,31.1804,31.2511,31.0534,31.2445,5745336,31.2445
2023-08-02,SYN_B,31.1894,31.6405,30.8849,31.5747,7819028,31.5747
2023-08-03,SYN_B,31.3323,31.3954,30.2073,30.5658,4730660,30.5658
2023-08-04,SYN_B,30.5463,30.8244,29.7548,29.9497,3549409,29.9497
2023-08-07,SYN_B,29.9675,30.5962,29.8321,30.4859,3662673,30.4859
2023-08-08,SYN_B,30.6954,31.0475,30.0698,30.3237,4976722,30.3237
2023-08-09,SYN_B,30.4482,31.4040,30.1237,31.2223,8687318,31.2223
2023-08-10,SYN_B,31.1742,31.7890,31.0146,31.6272,3147726,31.6272
2023-08-11,SYN_B,31.5498,31.7045,30.7829,30.8436,2998417,30.8436
2023-08-14,SYN_B,30.7360,30.7619,30.7272,30.7613,5410691,30.7613
2023-08-15,SYN_B,30.7547,32.0732,30.1177,31.7000,5147986,31.7000
2023-08-16,SYN_B,31.8512,31.9533,31.1372,31.1684,8652090,31.1684
2023-08-17,SYN_B,31.1418,31.2442,30.0389,30.2100,4311839,30.2100
2023-08-18,SYN_B,30.0706,30.0990,29.3524,29.4015,5625581,29.4015
2023-08-21,SYN_B,29.4227,29.5223,29.0581,29.1396,4554251,29.1396
2023-08-22,SYN_B,28.8620,29.1794,28.7789,29.0266,9881899,29.0266
2023-08-23,SYN_B,29.0737,29.2808,28.7736,28.8885,3257539,28.8885
2023-08-24,SYN_B,28.7836,29.5356,28.7410,29.4421,8607756,29.4421
2023-08-25,SYN_B,29.4588,29.7479,29.3575,29.5424,4506301,29.5424
2023-08-28,SYN_B,29.7244,29.7425,28.9387,29.3199,4518351,29.3199
2023-08-29,SYN_B,29.3632,29.9292,29.2031,29.8346,4517914,29.8346
2023-08-30,SYN_B,29.8266,29.8661,29.0143,29.0622,8027365,29.0622
2023-08-31,SYN_B,28.9731,29.7328,28.8028,29.3275,8142550,29.3275
2023-09-01,SYN_B,29.2729,29.3117,28.0243,28.1432,2944613,28.1432
2023-09-04,SYN_B,28.1542,28.1754,28.0966,28.1350,7169620,28.1350
2023-09-05,SYN_B,28.3906,28.4454,28.0828,28.0910,6874604,28.0910
2023-09-06,SYN_B,28.1156,28.1434,28.1145,28.1419,5282963,28.1419
2023-09-07,SYN_B,28.1660,28.3951,27.6928,28.3821,2300809,28.3821
2023-09-08,SYN_B,28.5113,28.6370,28.1926,28.3948,4234342,28.3948
2023-09-11,SYN_B,28.3071,28.3199,28.0307,28.0626,5380546,28.0626
2023-09-12,SYN_B,28.1157,29.8310,28.0904,29.8028,4126251,29.8028
2023-09-13,SYN_B,29.7823,29.8133,29.1030,29.2011,7283097,29.2011
2023-09-14,SYN_B,29.1136,29.7364,29.0956,29.7221,6814112,29.7221
2023-09-15,SYN_B,29.6599,29.7935,29.5657,29.7649,5915820,29.7649
2023-09-18,SYN_B,29.7267,30.1922,29.7206,29.8585,4911956,29.8585
2023-09-19,SYN_B,29.7716,29.8352,29.0044,29.0531,6144695,29.0531
2023-09-20,SYN_B,29.1478,29.1856,29.0161,29.0353,10827184,29.0353
2023-09-21,SYN_B,28.9567,29.1636,27.7357,27.8168,8929986,27.8168
2023-09-22,SYN_B,27.8037,27.9124,27.0765,27.1810,5313150,27.1810
2023-09-25,SYN_B,27.1563,28.3875,27.0969,28.3318,3736376,28.3318
2023-09-26,SYN_B,28.3958,28.9253,28.3525,28.6371,5881829,28.6371
2023-09-27,SYN_B,28.8116,28.8134,28.0393,28.3444,3566430,28.3444
2023-09-28,SYN_B,28.3254,29.5079,28.3096,29.4857,6459682,29.4857
2023-09-29,SYN_B,29.4594,30.2584,28.8415,29.9391,6458124,29.9391
2023-10-02,SYN_B,29.8945,30.2035,29.8162,30.1116,7531955,30.1116
2023-10-03,SYN_B,30.2429,30.3838,30.1026,30.1235,10464252,30.1235
2023-10-04,SYN_B,30.3270,30.9775,30.0478,30.5265,9617538,30.5265
2023-10-05,SYN_B,30.3840,30.4300,30.2055,30.3951,5527863,30.3951
2023-10-06,SYN_B,30.5422,30.5606,29.4982,29.5184,10844921,29.5184
2023-10-09,SYN_B,29.5864,29.7194,29.1604,29.2958,4364820,29.2958
2023-10-10,SYN_B,29.3507,30.4676,29.1919,30.2799,4107987,30.2799
2023-10-11,SYN_B,30.4254,30.4921,29.8243,30.0385,4721610,30.0385
2023-10-12,SYN_B,30.0172,30.2139,29.6953,30.1349,5124997,30.1349
2023-10-13,SYN_B,30.3015,30.3855,29.7779,29.8691,9199699,29.8691
2023-10-16,SYN_B,29.7276,30.4512,29.5883,30.2900,4343747,30.2900
2023-10-17,SYN_B,30.1905,30.5153,29.6819,29.8954,8233821,29.8954
2023-10-18,SYN_B,29.9434,29.9540,29.8990,29.9082,6811015,29.9082
2023-10-19,SYN_B,29.8248,29.9041,29.2856,29.3793,5021056,29.3793
2023-10-20,SYN_B,29.3952,29.5153,29.0676,29.1593,9387655,29.1593
2023-10-23,SYN_B,28.9996,30.1177,28.8837,29.9234,6436120,29.9234
2023-10-24,SYN_B,29.8921,30.8738,29.7755,30.8360,6386965,30.8360
2023-10-25,SYN_B,30.7839,31.5405,30.5296,31.2978,12006399,31.2978
2023-10-26,SYN_B,31.2687,31.9697,30.7926,31.7450,8636835,31.7450
2023-10-27,SYN_B,31.7036,31.7877,30.5023,30.5311,5222147,30.5311
2023-10-30,SYN_B,30.5215,30.5577,30.2082,30.2413,6282205,30.2413
